bnf_sec,bnf_sub_sec,imd_cat,prescribe_col,corr,ndata_pts
4,10,environment,items,0.07870444013311845,11233
4,10,environment,quantity,0.09028875782334383,11233
4,10,environment,act_cost,0.053627487305202066,11233
4,10,environment,net_ingredient_cost,0.05292346521370065,11233
4,10,living,items,0.1633029221462195,11305
4,10,living,quantity,0.15222405267697417,11305
4,10,living,act_cost,0.16006301455146565,11305
4,10,living,net_ingredient_cost,0.15958429184059703,11305
4,11,crime,items,-0.29857962826781825,11243
4,11,crime,quantity,-0.34088706582031403,11243
4,11,crime,act_cost,-0.25385291222969447,11243
4,11,crime,net_ingredient_cost,-0.2534872365191942,11243
4,11,education,items,-0.15630312170979613,11243
4,11,education,quantity,-0.1672805746526174,11243
4,11,education,act_cost,-0.11432106312042285,11243
4,11,education,net_ingredient_cost,-0.11403193579615345,11243
4,11,housing,items,0.08046841889667491,11243
4,11,housing,quantity,0.051526799823972604,11243
4,11,housing,act_cost,0.03417103579776724,11243
4,11,housing,net_ingredient_cost,0.03420110611250225,11243
4,11,income,items,-0.19725361846332276,11243
4,11,income,quantity,-0.24652623848785962,11243
4,11,income,act_cost,-0.1814872379289497,11243
4,11,income,net_ingredient_cost,-0.1812513023092056,11243
4,11,health,items,-0.16402765758452095,11243
4,11,health,quantity,-0.21006802091061463,11243
4,11,health,act_cost,-0.14592666541703875,11243
4,11,health,net_ingredient_cost,-0.14575334880857715,11243
4,11,IMD,items,-0.1650177948518773,11243
4,11,IMD,quantity,-0.207444045740284,11243
4,11,IMD,act_cost,-0.14738792139646684,11243
4,11,IMD,net_ingredient_cost,-0.1471482076697845,11243
4,11,children,items,-0.1946679992804473,11243
4,11,children,quantity,-0.24566869483724374,11243
4,11,children,act_cost,-0.17961482791561056,11243
4,11,children,net_ingredient_cost,-0.17939705437889203,11243
4,11,employment,items,-0.16433160677603206,11243
4,11,employment,quantity,-0.20233702131296802,11243
4,11,employment,act_cost,-0.1469252612991373,11243
4,11,employment,net_ingredient_cost,-0.14672573210606188,11243
4,11,environment,items,-0.04865130385384501,11183
4,11,environment,quantity,-0.07943769856606603,11183
4,11,environment,act_cost,-0.05921171381131281,11183
4,11,environment,net_ingredient_cost,-0.05909699691853582,11183
4,11,living,items,0.04674729234365142,11243
4,11,living,quantity,0.02908568003166754,11243
4,11,living,act_cost,0.03440218973447936,11243
4,11,living,net_ingredient_cost,0.034442144787646276,11243
4,2,crime,items,-0.22727026378904205,11291
4,2,crime,quantity,-0.2519995065567389,11291
4,2,crime,act_cost,-0.17695565310048286,11291
4,2,crime,net_ingredient_cost,-0.17640795495439138,11291
4,2,education,items,-0.06719905509177165,11291
4,2,education,quantity,-0.09018842750068473,11291
4,2,education,act_cost,-0.07774873861218637,11291
4,2,education,net_ingredient_cost,-0.07777507015248183,11291
4,2,housing,items,0.11137007016295047,11291
4,2,housing,quantity,0.08087163837380874,11291
4,2,housing,act_cost,0.11341281394903835,11291
4,2,housing,net_ingredient_cost,0.11324250834855387,11291
4,2,income,items,-0.0990645391434483,11291
4,2,income,quantity,-0.13703340779939474,11291
4,2,income,act_cost,-0.09224470291529681,11291
4,2,income,net_ingredient_cost,-0.0921476478737055,11291
4,2,health,items,-0.06871076201157227,11291
4,2,health,quantity,-0.10451121318945157,11291
4,2,health,act_cost,-0.08433419917135013,11291
4,2,health,net_ingredient_cost,-0.08438164894041898,11291
4,2,IMD,items,-0.05676344013295105,11291
4,2,IMD,quantity,-0.09490511253990046,11291
4,2,IMD,act_cost,-0.060902368893056544,11291
4,2,IMD,net_ingredient_cost,-0.06092440764576469,11291
4,2,children,items,-0.09420493144319854,11291
4,2,children,quantity,-0.13800525798025495,11291
4,2,children,act_cost,-0.0903291159662781,11291
4,2,children,net_ingredient_cost,-0.09025646374174157,11291
4,2,employment,items,-0.0652941315917683,11291
4,2,employment,quantity,-0.096374602922827,11291
4,2,employment,act_cost,-0.07801289268806186,11291
4,2,employment,net_ingredient_cost,-0.07806014472354754,11291
4,2,environment,items,0.02528564157163516,11219
4,2,environment,quantity,0.0033029706171149855,11219
4,2,environment,act_cost,0.03129230745194173,11219
4,2,environment,net_ingredient_cost,0.03125682196063318,11219
4,2,living,items,0.1326259424362236,11291
4,2,living,quantity,0.1040967210238907,11291
4,2,living,act_cost,0.1153481416405454,11291
4,2,living,net_ingredient_cost,0.11508707240098696,11291
5,1,crime,items,-0.23547580239816293,11320
5,1,crime,quantity,-0.21357620820794282,11320
5,1,crime,act_cost,-0.2183966822917219,11320
5,1,crime,net_ingredient_cost,-0.21848665639043527,11320
5,1,education,items,-0.1061075818182369,11320
5,1,education,quantity,-0.10922571891802572,11320
5,1,education,act_cost,-0.11856189462979373,11320
5,1,education,net_ingredient_cost,-0.11862044597086731,11320
5,1,housing,items,0.09043572627353726,11320
5,1,housing,quantity,0.07641797675893128,11320
5,1,housing,act_cost,0.07871068643013628,11320
5,1,housing,net_ingredient_cost,0.0791113976162562,11320
5,1,income,items,-0.15522833748374323,11320
5,1,income,quantity,-0.14941513009608662,11320
5,1,income,act_cost,-0.15210999480273102,11320
5,1,income,net_ingredient_cost,-0.1521328235022224,11320
5,1,health,items,-0.13038745228947413,11320
5,1,health,quantity,-0.1325498027765074,11320
5,1,health,act_cost,-0.12826028329374392,11320
5,1,health,net_ingredient_cost,-0.1283464874348271,11320
5,1,IMD,items,-0.11949994366916344,11320
5,1,IMD,quantity,-0.12121398807598473,11320
5,1,IMD,act_cost,-0.12215477495272617,11320
5,1,IMD,net_ingredient_cost,-0.12213693616493598,11320
5,1,children,items,-0.15386365308763944,11320
5,1,children,quantity,-0.1503013345602632,11320
5,1,children,act_cost,-0.15161631114946375,11320
5,1,children,net_ingredient_cost,-0.15165558696452175,11320
5,1,employment,items,-0.12690449769267778,11320
5,1,employment,quantity,-0.1293053675910667,11320
5,1,employment,act_cost,-0.13094709993904655,11320
5,1,employment,net_ingredient_cost,-0.13101735283481253,11320
5,1,environment,items,-0.025670827284029626,11248
5,1,environment,quantity,-0.03451635225659961,11248
5,1,environment,act_cost,-0.024707990716728,11248
5,1,environment,net_ingredient_cost,-0.024499137573877394,11248
5,1,living,items,0.07028306652063433,11320
5,1,living,quantity,0.049829470338073986,11320
5,1,living,act_cost,0.0669710032322749,11320
5,1,living,net_ingredient_cost,0.06724849390418114,11320
5,3,crime,items,-0.22986109657384268,11301
5,3,crime,quantity,-0.24331448234115616,11301
5,3,crime,act_cost,-0.037520444664868036,11301
5,3,crime,net_ingredient_cost,-0.037428801587282345,11301
5,3,education,items,-0.14260089918654786,11301
5,3,education,quantity,-0.16449325739330004,11301
5,3,education,act_cost,-0.03411740105353678,11301
5,3,education,net_ingredient_cost,-0.03404976565843657,11301
5,3,housing,items,0.11019321800394215,11301
5,3,housing,quantity,0.10842932387493709,11301
5,3,housing,act_cost,0.04677574817478921,11301
5,3,housing,net_ingredient_cost,0.046667226748884336,11301
5,3,income,items,-0.16223026987020334,11301
5,3,income,quantity,-0.18103107582325156,11301
5,3,income,act_cost,-0.021787162009361635,11301
5,3,income,net_ingredient_cost,-0.02172350526543098,11301
5,3,health,items,-0.15088160241812978,11301
5,3,health,quantity,-0.17141918218350014,11301
5,3,health,act_cost,-0.024436597352414158,11301
5,3,health,net_ingredient_cost,-0.02435420269211544,11301
5,3,IMD,items,-0.13529807251550052,11301
5,3,IMD,quantity,-0.1551154894924733,11301
5,3,IMD,act_cost,-0.015684415325511483,11301
5,3,IMD,net_ingredient_cost,-0.015631753557897705,11301
5,3,children,items,-0.16247809335285573,11301
5,3,children,quantity,-0.1784710201548894,11301
5,3,children,act_cost,-0.01908293605396241,11301
5,3,children,net_ingredient_cost,-0.01900865162403637,11301
5,3,employment,items,-0.15330519761963196,11301
5,3,employment,quantity,-0.17287617339350617,11301
5,3,employment,act_cost,-0.028158058209902553,11301
5,3,employment,net_ingredient_cost,-0.02807193271207886,11301
5,3,environment,items,0.00024614982430297254,11229
5,3,environment,quantity,-0.007341033287602921,11229
5,3,environment,act_cost,0.03882536287138109,11229
5,3,environment,net_ingredient_cost,0.03878417101685082,11229
5,3,living,items,0.09666584549385282,11301
5,3,living,quantity,0.09281503824554416,11301
5,3,living,act_cost,0.06583953143219079,11301
5,3,living,net_ingredient_cost,0.06573333756251187,11301
5,5,crime,items,-0.2090686254543764,11279
5,5,crime,quantity,-0.21604148542922055,11279
5,5,crime,act_cost,-0.1105545550971912,11279
5,5,crime,net_ingredient_cost,-0.10958389505951226,11279
5,5,education,items,-0.07976293302272476,11279
5,5,education,quantity,-0.09824116312389149,11279
5,5,education,act_cost,-0.04023171468808133,11279
5,5,education,net_ingredient_cost,-0.040092091647883236,11279
5,5,housing,items,0.12313815681563076,11279
5,5,housing,quantity,0.10567229921184516,11279
5,5,housing,act_cost,0.07672767811161772,11279
5,5,housing,net_ingredient_cost,0.07623209321543281,11279
5,5,income,items,-0.10746970753122222,11279
5,5,income,quantity,-0.13112170184465533,11279
5,5,income,act_cost,-0.05994740333459841,11279
5,5,income,net_ingredient_cost,-0.05961665526345508,11279
5,5,health,items,-0.09377526003991801,11279
5,5,health,quantity,-0.13617030800382016,11279
5,5,health,act_cost,-0.06138403002401371,11279
5,5,health,net_ingredient_cost,-0.061305622752004074,11279
5,5,IMD,items,-0.0715038108773987,11279
5,5,IMD,quantity,-0.1089459814464386,11279
5,5,IMD,act_cost,-0.04114280781312074,11279
5,5,IMD,net_ingredient_cost,-0.04103979495626493,11279
5,5,children,items,-0.10894319083694204,11279
5,5,children,quantity,-0.1341831388241207,11279
5,5,children,act_cost,-0.059947517501338254,11279
5,5,children,net_ingredient_cost,-0.05965354778237877,11279
5,5,employment,items,-0.08863635188282981,11279
5,5,employment,quantity,-0.12436631485602063,11279
5,5,employment,act_cost,-0.05242506446019966,11279
5,5,employment,net_ingredient_cost,-0.052289878081666887,11279
5,5,environment,items,0.04430650458978185,11207
5,5,environment,quantity,-0.013764398674535931,11207
5,5,environment,act_cost,0.011774509020862528,11207
5,5,environment,net_ingredient_cost,0.011231417177224116,11207
5,5,living,items,0.13108590358928365,11279
5,5,living,quantity,0.07032854618850774,11279
5,5,living,act_cost,0.06261296557344355,11279
5,5,living,net_ingredient_cost,0.061777851547014914,11279
5,4,crime,items,-0.3084343515758152,11286
5,4,crime,quantity,-0.3273092780941588,11286
5,4,crime,act_cost,-0.1721509545652976,11286
5,4,crime,net_ingredient_cost,-0.17123990363553562,11286
5,4,education,items,-0.06004680874973854,11286
5,4,education,quantity,-0.07637807215640084,11286
5,4,education,act_cost,-0.06002160369577344,11286
5,4,education,net_ingredient_cost,-0.06018633379076446,11286
5,4,housing,items,0.08613361908852542,11286
5,4,housing,quantity,0.07337553915158788,11286
5,4,housing,act_cost,0.08060357418607066,11286
5,4,housing,net_ingredient_cost,0.08103939049150331,11286
5,4,income,items,-0.1451513630101638,11286
5,4,income,quantity,-0.1750283076451276,11286
5,4,income,act_cost,-0.09025288940514287,11286
5,4,income,net_ingredient_cost,-0.09020530016205465,11286
5,4,health,items,-0.07268186065260232,11286
5,4,health,quantity,-0.1063490637256717,11286
5,4,health,act_cost,-0.05746582863997117,11286
5,4,health,net_ingredient_cost,-0.05795032938917396,11286
5,4,IMD,items,-0.08571230468462351,11286
5,4,IMD,quantity,-0.11560259432496318,11286
5,4,IMD,act_cost,-0.055353300996668194,11286
5,4,IMD,net_ingredient_cost,-0.055454096856484815,11286
5,4,children,items,-0.13840983060672854,11286
5,4,children,quantity,-0.1686332663736858,11286
5,4,children,act_cost,-0.08365239427506838,11286
5,4,children,net_ingredient_cost,-0.08371712992561345,11286
5,4,employment,items,-0.06326329957108247,11286
5,4,employment,quantity,-0.09249942827062477,11286
5,4,employment,act_cost,-0.05517574809721065,11286
5,4,employment,net_ingredient_cost,-0.05567572881724959,11286
5,4,environment,items,-0.0463272459382996,11214
5,4,environment,quantity,-0.05545682118611731,11214
5,4,environment,act_cost,0.013330931235135844,11214
5,4,environment,net_ingredient_cost,0.013883113801643079,11214
5,4,living,items,0.06009378678395725,11286
5,4,living,quantity,0.05052418975188666,11286
5,4,living,act_cost,0.08118771583284207,11286
5,4,living,net_ingredient_cost,0.08157965113254174,11286
5,2,crime,items,-0.2907190300243878,11299
5,2,crime,quantity,-0.29427776656532173,11299
5,2,crime,act_cost,-0.16023287891169422,11299
5,2,crime,net_ingredient_cost,-0.16023006311619134,11299
5,2,education,items,-0.12404501911471277,11299
5,2,education,quantity,-0.14338513029385988,11299
5,2,education,act_cost,-0.07115935689002055,11299
5,2,education,net_ingredient_cost,-0.07117678185468251,11299
5,2,housing,items,0.11235034432039022,11299
5,2,housing,quantity,0.0922243289130867,11299
5,2,housing,act_cost,0.04852510643813188,11299
5,2,housing,net_ingredient_cost,0.04863602994305345,11299
5,2,income,items,-0.18284680547336812,11299
5,2,income,quantity,-0.1899351908816082,11299
5,2,income,act_cost,-0.1007780644302974,11299
5,2,income,net_ingredient_cost,-0.10077399431341644,11299
5,2,health,items,-0.14439121632973645,11299
5,2,health,quantity,-0.15263439792120104,11299
5,2,health,act_cost,-0.08494572717042377,11299
5,2,health,net_ingredient_cost,-0.08495623477939675,11299
5,2,IMD,items,-0.13754789830806693,11299
5,2,IMD,quantity,-0.15250199816962037,11299
5,2,IMD,act_cost,-0.08411671446019643,11299
5,2,IMD,net_ingredient_cost,-0.08410927596264471,11299
5,2,children,items,-0.18602221390529894,11299
5,2,children,quantity,-0.19585304199180897,11299
5,2,children,act_cost,-0.10201767349056476,11299
5,2,children,net_ingredient_cost,-0.10202273548524145,11299
5,2,employment,items,-0.14552617328606876,11299
5,2,employment,quantity,-0.15596574333194688,11299
5,2,employment,act_cost,-0.08781788198975304,11299
5,2,employment,net_ingredient_cost,-0.08782787867008976,11299
5,2,environment,items,-0.01990011208167003,11227
5,2,environment,quantity,-0.023654253068289503,11227
5,2,environment,act_cost,-0.00788913167995686,11227
5,2,environment,net_ingredient_cost,-0.00786398805876953,11227
5,2,living,items,0.09563774046497407,11299
5,2,living,quantity,0.08278704252885474,11299
5,2,living,act_cost,0.04680892066019227,11299
5,2,living,net_ingredient_cost,0.04683853929634012,11299
6,1,crime,items,-0.30512458690635724,11299
6,1,crime,quantity,-0.27919489589363666,11299
6,1,crime,act_cost,-0.2400092655750011,11299
6,1,crime,net_ingredient_cost,-0.23985346667248025,11299
6,1,education,items,-0.08984257514301552,11299
6,1,education,quantity,-0.11611026517040059,11299
6,1,education,act_cost,-0.10269579264917546,11299
6,1,education,net_ingredient_cost,-0.10268080801582084,11299
6,1,housing,items,0.13437648524709764,11299
6,1,housing,quantity,0.10611087402484932,11299
6,1,housing,act_cost,0.10077747538651864,11299
6,1,housing,net_ingredient_cost,0.10078634755166001,11299
6,1,income,items,-0.15522906504748912,11299
6,1,income,quantity,-0.16407878622104863,11299
6,1,income,act_cost,-0.14847782884310715,11299
6,1,income,net_ingredient_cost,-0.14842983055871542,11299
6,1,health,items,-0.12064850686762657,11299
6,1,health,quantity,-0.14992835580793296,11299
6,1,health,act_cost,-0.1278783129950558,11299
6,1,health,net_ingredient_cost,-0.1278513365730397,11299
6,1,IMD,items,-0.10722454509636001,11299
6,1,IMD,quantity,-0.1335916746099033,11299
6,1,IMD,act_cost,-0.1156807694410439,11299
6,1,IMD,net_ingredient_cost,-0.11564638581633656,11299
6,1,children,items,-0.15571724323780525,11299
6,1,children,quantity,-0.16485039793064474,11299
6,1,children,act_cost,-0.14888389293685653,11299
6,1,children,net_ingredient_cost,-0.14883997180950165,11299
6,1,employment,items,-0.11065237717773017,11299
6,1,employment,quantity,-0.13783619071516048,11299
6,1,employment,act_cost,-0.12145290671174734,11299
6,1,employment,net_ingredient_cost,-0.12144340828549471,11299
6,1,environment,items,-0.013452536454124787,11227
6,1,environment,quantity,-0.025699659240389496,11227
6,1,environment,act_cost,-0.015338844012957804,11227
6,1,environment,net_ingredient_cost,-0.015286158185267672,11227
6,1,living,items,0.10571346063940834,11299
6,1,living,quantity,0.07577348120524803,11299
6,1,living,act_cost,0.08010042753940104,11299
6,1,living,net_ingredient_cost,0.08011199577411822,11299
6,6,crime,items,-0.36162036728531866,11283
6,6,crime,quantity,-0.3553700382533032,11283
6,6,crime,act_cost,-0.2801006103701595,11283
6,6,crime,net_ingredient_cost,-0.2794578401056861,11283
6,6,education,items,-0.13784054691474598,11283
6,6,education,quantity,-0.17331980959228116,11283
6,6,education,act_cost,-0.15306440787612552,11283
6,6,education,net_ingredient_cost,-0.1528167568845064,11283
6,6,housing,items,0.1031069647784161,11283
6,6,housing,quantity,0.08957014072264029,11283
6,6,housing,act_cost,0.07791076011563294,11283
6,6,housing,net_ingredient_cost,0.07800114582591383,11283
6,6,income,items,-0.21497221305349085,11283
6,6,income,quantity,-0.23738589564653484,11283
6,6,income,act_cost,-0.2095438746079584,11283
6,6,income,net_ingredient_cost,-0.20907413216310294,11283
6,6,health,items,-0.16344889682579314,11283
6,6,health,quantity,-0.20669848376975708,11283
6,6,health,act_cost,-0.19271991779951705,11283
6,6,health,net_ingredient_cost,-0.19228671319831772,11283
6,6,IMD,items,-0.165246030653402,11283
6,6,IMD,quantity,-0.19820883523430446,11283
6,6,IMD,act_cost,-0.17964213633438797,11283
6,6,IMD,net_ingredient_cost,-0.17917281792859263,11283
6,6,children,items,-0.2150897322752062,11283
6,6,children,quantity,-0.23727053418456898,11283
6,6,children,act_cost,-0.20990816095956635,11283
6,6,children,net_ingredient_cost,-0.20936721945951978,11283
6,6,employment,items,-0.15310191983171167,11283
6,6,employment,quantity,-0.18876707259626915,11283
6,6,employment,act_cost,-0.18341050560456554,11283
6,6,employment,net_ingredient_cost,-0.18301775466514522,11283
6,6,environment,items,-0.06109892091739615,11211
6,6,environment,quantity,-0.0670176736101683,11211
6,6,environment,act_cost,-0.053347567505912755,11211
6,6,environment,net_ingredient_cost,-0.05298838183738172,11211
6,6,living,items,0.05979366059924113,11283
6,6,living,quantity,0.041749203347972066,11283
6,6,living,act_cost,0.0369724206104673,11283
6,6,living,net_ingredient_cost,0.03711144598955414,11283
6,3,crime,items,-0.34627088569857484,11301
6,3,crime,quantity,-0.3494493173870588,11301
6,3,crime,act_cost,-0.3324862405161663,11301
6,3,crime,net_ingredient_cost,-0.3325285822397479,11301
6,3,education,items,-0.1110698059384049,11301
6,3,education,quantity,-0.13699007279714084,11301
6,3,education,act_cost,-0.14085288229375129,11301
6,3,education,net_ingredient_cost,-0.14108103356004634,11301
6,3,housing,items,0.10828510817062571,11301
6,3,housing,quantity,0.10287727922109241,11301
6,3,housing,act_cost,0.0932022017746866,11301
6,3,housing,net_ingredient_cost,0.09377180630223163,11301
6,3,income,items,-0.20248983579354254,11301
6,3,income,quantity,-0.22783963696583434,11301
6,3,income,act_cost,-0.2208829656458208,11301
6,3,income,net_ingredient_cost,-0.22104050545074097,11301
6,3,health,items,-0.14997482628374334,11301
6,3,health,quantity,-0.18595963083415437,11301
6,3,health,act_cost,-0.187095748941353,11301
6,3,health,net_ingredient_cost,-0.1874152903916688,11301
6,3,IMD,items,-0.14639999322788294,11301
6,3,IMD,quantity,-0.17894128142672655,11301
6,3,IMD,act_cost,-0.1758455870141475,11301
6,3,IMD,net_ingredient_cost,-0.17598980348478183,11301
6,3,children,items,-0.1984663913749775,11301
6,3,children,quantity,-0.22625516685551147,11301
6,3,children,act_cost,-0.21718166615287948,11301
6,3,children,net_ingredient_cost,-0.2173733499870703,11301
6,3,employment,items,-0.14070090221556217,11301
6,3,employment,quantity,-0.176348196846414,11301
6,3,employment,act_cost,-0.17352853299425477,11301
6,3,employment,net_ingredient_cost,-0.17385054173207223,11301
6,3,environment,items,-0.047723761353533956,11229
6,3,environment,quantity,-0.05833038405166979,11229
6,3,environment,act_cost,-0.053053810002188624,11229
6,3,environment,net_ingredient_cost,-0.052870913200649634,11229
6,3,living,items,0.07585880801833977,11301
6,3,living,quantity,0.06440348775054294,11301
6,3,living,act_cost,0.057989634365923005,11301
6,3,living,net_ingredient_cost,0.05830740093970638,11301
6,5,crime,items,-0.27698798471052605,11269
6,5,crime,quantity,-0.20854340273399455,11269
6,5,crime,act_cost,-0.1278221999471715,11269
6,5,crime,net_ingredient_cost,-0.12771279977107736,11269
6,5,education,items,-0.11676605127284545,11269
6,5,education,quantity,-0.0859141758906244,11269
6,5,education,act_cost,-0.11831179262936194,11269
6,5,education,net_ingredient_cost,-0.11826046558538235,11269
6,5,housing,items,0.10046822329969837,11269
6,5,housing,quantity,0.05373181064955394,11269
6,5,housing,act_cost,0.04992810288920146,11269
6,5,housing,net_ingredient_cost,0.04986663062458344,11269
6,5,income,items,-0.16245569443730487,11269
6,5,income,quantity,-0.12645241833092627,11269
6,5,income,act_cost,-0.1354715461548406,11269
6,5,income,net_ingredient_cost,-0.13540665103558217,11269
6,5,health,items,-0.13709375172931768,11269
6,5,health,quantity,-0.10578770506814744,11269
6,5,health,act_cost,-0.16637178764827418,11269
6,5,health,net_ingredient_cost,-0.16630071444118089,11269
6,5,IMD,items,-0.1232858324011984,11269
6,5,IMD,quantity,-0.10358942893552396,11269
6,5,IMD,act_cost,-0.12696276229924605,11269
6,5,IMD,net_ingredient_cost,-0.12691680693956142,11269
6,5,children,items,-0.1697371677172881,11269
6,5,children,quantity,-0.13377167396902387,11269
6,5,children,act_cost,-0.14145081920351596,11269
6,5,children,net_ingredient_cost,-0.141379304397998,11269
6,5,employment,items,-0.13324894636911458,11269
6,5,employment,quantity,-0.11171432441205113,11269
6,5,employment,act_cost,-0.15082022625119243,11269
6,5,employment,net_ingredient_cost,-0.15076406492654112,11269
6,5,environment,items,-0.011292718109630086,11198
6,5,environment,quantity,-0.015992578845074715,11198
6,5,environment,act_cost,-0.0021509535104155615,11198
6,5,environment,net_ingredient_cost,-0.002185700526888885,11198
6,5,living,items,0.10411021917820575,11269
6,5,living,quantity,0.07514578885259396,11269
6,5,living,act_cost,0.052063436140045764,11269
6,5,living,net_ingredient_cost,0.05199473342440952,11269
6,4,crime,items,-0.27938207236526,11296
6,4,crime,quantity,-0.24191254736686893,11296
6,4,crime,act_cost,-0.27731071880767505,11296
6,4,crime,net_ingredient_cost,-0.27745102043324527,11296
6,4,education,items,-0.10766092303144334,11296
6,4,education,quantity,-0.1161140865877673,11296
6,4,education,act_cost,-0.14599943254930348,11296
6,4,education,net_ingredient_cost,-0.14611215780763775,11296
6,4,housing,items,0.121889233353643,11296
6,4,housing,quantity,0.0881996986629479,11296
6,4,housing,act_cost,0.11070887054920638,11296
6,4,housing,net_ingredient_cost,0.11080838247679321,11296
6,4,income,items,-0.15749912513981384,11296
6,4,income,quantity,-0.15500654933530972,11296
6,4,income,act_cost,-0.18281830092217657,11296
6,4,income,net_ingredient_cost,-0.18299706411552974,11296
6,4,health,items,-0.12191890689278635,11296
6,4,health,quantity,-0.1302721235053493,11296
6,4,health,act_cost,-0.16125115074835017,11296
6,4,health,net_ingredient_cost,-0.16143514014267013,11296
6,4,IMD,items,-0.11466528422780221,11296
6,4,IMD,quantity,-0.12561378912077675,11296
6,4,IMD,act_cost,-0.1487031746529434,11296
6,4,IMD,net_ingredient_cost,-0.14885948758790477,11296
6,4,children,items,-0.16174890576080314,11296
6,4,children,quantity,-0.1590097847295236,11296
6,4,children,act_cost,-0.18775626319977112,11296
6,4,children,net_ingredient_cost,-0.18794152463867658,11296
6,4,employment,items,-0.12028031681855736,11296
6,4,employment,quantity,-0.13036880278095425,11296
6,4,employment,act_cost,-0.1584345892047876,11296
6,4,employment,net_ingredient_cost,-0.15864053765730823,11296
6,4,environment,items,0.000270057444738129,11224
6,4,environment,quantity,-0.012570296219748008,11224
6,4,environment,act_cost,-0.021076583746873653,11224
6,4,environment,net_ingredient_cost,-0.02107347193856567,11224
6,4,living,items,0.11378661312763616,11296
6,4,living,quantity,0.08305037173849648,11296
6,4,living,act_cost,0.09712477119120026,11296
6,4,living,net_ingredient_cost,0.09719591609270421,11296
6,7,crime,items,-0.20074254597924354,10982
6,7,crime,quantity,-0.19605923217877227,10982
6,7,crime,act_cost,-0.19217539816688503,10982
6,7,crime,net_ingredient_cost,-0.19209080838732112,10982
6,7,education,items,-0.1021618439035135,10982
6,7,education,quantity,-0.07995336123344715,10982
6,7,education,act_cost,-0.10593548093384277,10982
6,7,education,net_ingredient_cost,-0.1059028516121661,10982
6,7,housing,items,0.08763378942908633,10982
6,7,housing,quantity,0.07802017432148915,10982
6,7,housing,act_cost,0.0856058576488996,10982
6,7,housing,net_ingredient_cost,0.08563688956542483,10982
6,7,income,items,-0.11656738072068339,10982
6,7,income,quantity,-0.12347370262218922,10982
6,7,income,act_cost,-0.12138847366574018,10982
6,7,income,net_ingredient_cost,-0.1213310754660987,10982
6,7,health,items,-0.10435013459857048,10982
6,7,health,quantity,-0.1066232163273117,10982
6,7,health,act_cost,-0.11838847948057203,10982
6,7,health,net_ingredient_cost,-0.11834507015746079,10982
6,7,IMD,items,-0.09122749950381888,10982
6,7,IMD,quantity,-0.08977623396937613,10982
6,7,IMD,act_cost,-0.09898223908769935,10982
6,7,IMD,net_ingredient_cost,-0.09892394622684877,10982
6,7,children,items,-0.1195977881058617,10982
6,7,children,quantity,-0.13209124577188827,10982
6,7,children,act_cost,-0.12831737464109522,10982
6,7,children,net_ingredient_cost,-0.12825687556781212,10982
6,7,employment,items,-0.10228831500717978,10982
6,7,employment,quantity,-0.10253642778788116,10982
6,7,employment,act_cost,-0.11719562308778926,10982
6,7,employment,net_ingredient_cost,-0.11715030013660196,10982
6,7,environment,items,0.01970287496905765,10916
6,7,environment,quantity,0.012377898697448495,10916
6,7,environment,act_cost,0.017877799670967233,10916
6,7,environment,net_ingredient_cost,0.017919435747303144,10916
6,7,living,items,0.0990435763683391,10982
6,7,living,quantity,0.09500225239096409,10982
6,7,living,act_cost,0.09773058754900216,10982
6,7,living,net_ingredient_cost,0.0977601533950538,10982
6,2,crime,items,-0.38227677077795713,11296
6,2,crime,quantity,-0.3848592373745077,11296
6,2,crime,act_cost,-0.34989423339802483,11296
6,2,crime,net_ingredient_cost,-0.3502127828380178,11296
6,2,education,items,-0.13667046089412957,11296
6,2,education,quantity,-0.16973159303214536,11296
6,2,education,act_cost,-0.17063926564995718,11296
6,2,education,net_ingredient_cost,-0.1709431641129767,11296
6,2,housing,items,0.113837423632841,11296
6,2,housing,quantity,0.07736058888168479,11296
6,2,housing,act_cost,0.07246835038906245,11296
6,2,housing,net_ingredient_cost,0.0728849795638858,11296
6,2,income,items,-0.23836664616330971,11296
6,2,income,quantity,-0.2709637713295363,11296
6,2,income,act_cost,-0.2477482326740985,11296
6,2,income,net_ingredient_cost,-0.24817562384587274,11296
6,2,health,items,-0.18064463814120293,11296
6,2,health,quantity,-0.22456403542883258,11296
6,2,health,act_cost,-0.2143234697167964,11296
6,2,health,net_ingredient_cost,-0.21495856764551113,11296
6,2,IMD,items,-0.18098686122794128,11296
6,2,IMD,quantity,-0.222970509592948,11296
6,2,IMD,act_cost,-0.20800533987102054,11296
6,2,IMD,net_ingredient_cost,-0.20838262991534812,11296
6,2,children,items,-0.23290040255819286,11296
6,2,children,quantity,-0.2651840918136742,11296
6,2,children,act_cost,-0.245152499303692,11296
6,2,children,net_ingredient_cost,-0.24568491701141576,11296
6,2,employment,items,-0.17079976673726804,11296
6,2,employment,quantity,-0.21130691351324776,11296
6,2,employment,act_cost,-0.20003321014638842,11296
6,2,employment,net_ingredient_cost,-0.20059496446652747,11296
6,2,environment,items,-0.0791765856403922,11224
6,2,environment,quantity,-0.09667912864539441,11224
6,2,environment,act_cost,-0.07993238979524843,11224
6,2,environment,net_ingredient_cost,-0.07978096191976827,11224
6,2,living,items,0.046144630595347076,11296
6,2,living,quantity,0.017690700539983277,11296
6,2,living,act_cost,0.025979867317855725,11296
